generation,population,episodes_seen,best_fitness,generation_best_fitness,generation_mean_fitness,sigma,probe_yellow_win_rate,probe_blue_win_rate,probe_draw_rate,probe_mean_elapsed_s,probe_mean_robot_contacts,probe_mean_obstacle_contacts,probe_mean_yellow_alive,probe_mean_blue_alive
89,18,6480,256.3074375250871,169.1550182921182,92.69324262472001,0.1754398941012213,0.4,0.5,0.1,23.660000000000004,0.0,0.0,25.0,24.8
90,18,6552,256.3074375250871,150.807675070028,72.77513254237903,0.17333461537200665,0.4,0.5,0.1,23.740000000000002,0.0,0.0,25.0,24.6
91,18,6624,256.3074375250871,172.11479859712483,98.46193420517031,0.17125459998754256,0.5,0.4,0.1,23.66,0.0,0.0,24.7,24.9
92,18,6696,256.3074375250871,141.62132520776908,96.03643792531985,0.16919954478769203,0.2,0.8,0.0,23.700000000000003,0.0,0.0,24.9,25.0
93,18,6768,256.3074375250871,148.07865013774108,101.4732261459172,0.16716915025023973,0.3,0.5,0.2,23.780000000000005,0.0,0.0,24.7,24.9
94,18,6840,256.3074375250871,167.57962303565495,105.7115357226626,0.16516312044723686,0.4,0.4,0.2,23.700000000000003,0.0,0.0,25.0,24.9
95,18,6912,256.3074375250871,167.6356302521008,83.63304643587452,0.16318116300187002,0.5,0.5,0.0,23.68,0.0,0.0,24.9,24.8
96,18,6984,256.3074375250871,147.75688731424776,90.36383801019562,0.1612229890458476,0.6,0.3,0.1,23.680000000000003,0.0,0.0,24.8,24.8
97,18,7056,256.3074375250871,170.7151137231752,102.69175867261353,0.1592883131772974,0.2,0.7,0.1,23.7,0.0,0.0,24.9,24.7
98,18,7128,256.3074375250871,149.8591386554622,102.50378985390445,0.15737685341916985,0.5,0.4,0.1,23.66,0.0,0.0,25.0,24.9
99,18,7200,256.3074375250871,186.81844537815124,89.26939990591427,0.15548833117813982,0.3,0.4,0.3,23.72,0.0,0.0,24.8,24.8
100,18,7272,256.3074375250871,167.55201680672272,101.7046192326433,0.15362247120400213,0.2,0.7,0.1,23.68,0.0,0.0,25.0,24.9
101,18,7344,256.3074375250871,168.91243816170532,100.60294163373565,0.1517790015495541,0.3,0.7,0.0,23.72,0.0,0.0,24.8,25.0
102,18,7416,256.3074375250871,162.05781512605043,102.32523803795516,0.14995765353095944,0.5,0.5,0.0,23.700000000000006,0.0,0.0,24.8,24.9
103,18,7488,256.3074375250871,145.1222985971248,75.99524343967774,0.14815816168858792,0.2,0.7,0.1,23.740000000000002,0.0,0.0,25.0,24.9
104,18,7560,256.3074375250871,162.55556826862977,98.6291897545011,0.14638026374832486,0.4,0.5,0.1,23.700000000000003,0.0,0.0,24.7,24.8
105,18,7632,256.3074375250871,152.2401154015325,106.99303125706976,0.14462370058334495,0.7,0.3,0.0,23.680000000000003,0.0,0.0,24.9,24.9
106,18,7704,256.3074375250871,189.77997198879552,98.690631825102,0.1428882161763448,0.8,0.2,0.0,23.660000000000004,0.0,0.0,24.8,24.9
107,18,7776,256.3074375250871,143.31272183449653,84.48790277045333,0.14117355758222866,0.5,0.4,0.1,23.68,0.0,0.0,24.9,24.9
108,18,7848,256.3074375250871,178.3887570621469,102.96552859142443,0.1394794748912419,0.3,0.6,0.1,23.720000000000002,0.0,0.0,24.8,25.0
109,18,7920,256.3074375250871,191.26163865546218,114.41982227446503,0.137805721192547,0.4,0.6,0.0,23.720000000000002,0.0,0.0,25.0,24.8
